Epoch,train_gen_loss,train_gen_ssim,train_gen_psnr,valid_gen_loss,valid_gen_ssim,valid_gen_psnr,Elapsed Time (Seconds)
224,0.013109167733244468,0.16592993635214445,11.642438936611967,0.020610184082156664,0.16409106738865384,11.635539400500141,7.638140439987183
225,0.013071806769312152,0.16591073500289147,11.642297419606908,0.020539944918468757,0.1640760190559157,11.63541420406766,7.673895359039307
226,0.013035645922728333,0.1658914440617126,11.642156103297324,0.020474357007495465,0.1640613682849794,11.63529358385843,7.620086908340454
227,0.013000752382633199,0.16587151555488985,11.642009353917778,0.0204060063822345,0.16404660122486237,11.635168079762737,7.546900033950806
228,0.012964326422116897,0.16585185272103103,11.641860721078768,0.020342740121830793,0.16402999944450192,11.635028088872328,7.578055381774902
229,0.012930794556935616,0.1658310537333369,11.641705504578914,0.02027530102750621,0.16401671812547594,11.634913224935442,7.660805940628052
230,0.012895643305087422,0.16581230697773214,11.641562878705455,0.020206224729892305,0.16400066084070178,11.634781751519611,7.560356378555298
231,0.012862452630987516,0.1657920056720861,11.641412877463104,0.020147081835445398,0.16398522973248275,11.634650572319291,7.551146507263184
232,0.012828421806809532,0.16577320859909797,11.641270670534553,0.020081349628098717,0.1639699686236891,11.634526302821962,7.629735708236694
233,0.012796191962832873,0.1657552399042139,11.641134725824449,0.020028329876964103,0.16395741567405195,11.634414309316723,7.662210941314697
234,0.012764767613279613,0.16573850275603283,11.641007413212053,0.019970788521273906,0.16394579086363004,11.634307877630256,7.6793859004974365
235,0.012730357962579016,0.1657224807762113,11.640882518398566,0.019912654149924314,0.1639334006051262,11.63418947511301,7.48977518081665
236,0.012696777898713006,0.16570635774212758,11.640755287446995,0.01984963700381928,0.16392188224201037,11.634082566424407,7.578939437866211
237,0.012666371860137512,0.16569212131083036,11.640639659221666,0.019788884115164253,0.16391227291171756,11.633990364967298,7.557391405105591
238,0.012635565185301989,0.16567775510818067,11.640526449958594,0.019733916925418652,0.16390088057135527,11.633889221616887,7.690093517303467
239,0.012607167610618902,0.1656647004632853,11.640422453895827,0.019674334588636697,0.16389436269382338,11.63382025443361,7.601869821548462
240,0.012576414636439735,0.16565271312360128,11.640323808723025,0.019610418401884322,0.16388665626220641,11.633740720604411,7.55412483215332
241,0.012547174446480555,0.16564018621638432,11.640223190321686,0.019560380303063795,0.16387889566555522,11.633667337898943,7.44111967086792
242,0.012518673169164059,0.16562776679728583,11.640124669307081,0.019501055119899243,0.16386995967239668,11.633583575061715,7.533518075942993
243,0.012491215646239671,0.16561504249277045,11.640025745377892,0.01944012653948082,0.16386468190625963,11.63352179678915,7.559503555297852
244,0.012464772295104988,0.16560371618144115,11.639936728816215,0.019386627657225177,0.16385854258245056,11.633458035891179,7.502748012542725
245,0.012437126312126096,0.16559419584844925,11.639860297309028,0.019336336795828128,0.16385903208065578,11.633427936645967,7.471630573272705
246,0.012411963751214831,0.16558641633908544,11.639793456042254,0.019281247216335347,0.16385700527774094,11.633383713910431,7.691853046417236
247,0.01238522038125154,0.16558068491109199,11.639744377865537,0.01922754143194369,0.1638579098538613,11.6333731625683,7.709453344345093
248,0.012359592510807885,0.16557383716136057,11.639691075031049,0.019174187435957005,0.16385516140315026,11.633332431491175,7.68311619758606
249,0.01233017586108457,0.16556739829925754,11.639637043453762,0.019118521739288432,0.1638515041818059,11.633288214614947,7.450713634490967
250,0.012302361504236844,0.1655582232414643,11.639565955564711,0.019064849788492388,0.16384533491459768,11.633227794647222,7.6589720249176025
251,0.012273821974813847,0.16554664083279938,11.63947755941093,0.019011052092621626,0.1638368216276774,11.633152422892884,7.616645097732544
252,0.01224345364320424,0.16553498908762002,11.639387443835144,0.018956904351969315,0.16382904573844975,11.63308291345792,7.431987524032593
253,0.012213578104292227,0.1655214947221543,11.639286314210821,0.018901095859789406,0.16381943058804826,11.633003203679541,7.447983026504517
254,0.012184533669775434,0.16550788907152933,11.639183222110711,0.01884785219866973,0.16381167096159854,11.632934290081074,7.5134711265563965
255,0.012158240521395634,0.16549366419666214,11.639075484348538,0.018795328471749875,0.16380199540320148,11.63284915543283,7.690599203109741
256,0.01213001314964558,0.16548119372833367,11.63897764024635,0.018745418637990965,0.1637945981505751,11.632778434590865,7.720536708831787
257,0.012102284075324262,0.16546928428145288,11.638883642773065,0.018692917671142905,0.1637843479832281,11.632690451952275,7.697864532470703
258,0.012073882461928977,0.16545615850149253,11.638781804447026,0.018643266428852702,0.1637745231883555,11.632600816561359,7.697926759719849
259,0.012045530465374363,0.16544265493593574,11.638677857823252,0.01859049386583158,0.163763884469349,11.632504299507936,7.750410556793213
260,0.012015925444598877,0.16542885554196235,11.638571352795658,0.018539739071906047,0.16375246577329575,11.632404003943602,7.682327747344971
261,0.011987591733725425,0.16541409341631522,11.63845775225864,0.018485431490937676,0.16374039307926977,11.632296440950968,7.430485010147095
262,0.01195992014992529,0.16539846306705852,11.638338223951566,0.018431266569412904,0.16372850946280634,11.632193338366376,7.6910130977630615
263,0.011932349484531887,0.1653826986427921,11.63821868267954,0.018382672904232497,0.16371655568732885,11.632089106219892,7.65169095993042
264,0.011905857238303919,0.16536865772839002,11.638110593272383,0.018335866041419933,0.16370730646488266,11.632009132506113,7.575310707092285
265,0.011879643499226426,0.1653561156043742,11.63801300404707,0.018290360611871434,0.1637003759065992,11.63193671453879,7.562307357788086
266,0.011853273684717546,0.16534591459456396,11.637930658009022,0.018244752330643148,0.1636948993025948,11.631875638837945,7.592893362045288
267,0.011830622128928334,0.16533601178165236,11.637851128873855,0.01819275636676222,0.16369284432702302,11.631839896368671,7.411087274551392
268,0.011805797967546995,0.16532857098590034,11.637792045243742,0.018152780780313467,0.16368768583058185,11.631783477001639,7.649998188018799
269,0.011780792509214473,0.16532050742612353,11.637726094672527,0.018106175580915877,0.16368344489103565,11.631737851822614,7.207432985305786
270,0.011755951689594552,0.1653113864796667,11.63765585789465,0.018059351689085023,0.16367843272509403,11.631689315050949,7.6722493171691895
271,0.011732373439468957,0.16530092226919116,11.637576539499834,0.018012056071579928,0.16367061052775078,11.631619995370569,7.62090539932251
272,0.011707720489186384,0.16529042900353916,11.637493972528997,0.017968867412384827,0.16366252147239008,11.631553301517982,7.548852205276489
273,0.01168365532370858,0.16527938636197617,11.63740863772879,0.017923603901813884,0.16365489891140697,11.631487623437664,7.511867046356201
274,0.011659898413745528,0.16526972150476554,11.637332282758596,0.017871089403251196,0.16365000991708178,11.63143985004084,7.561660528182983
275,0.01163488473073399,0.16526048049170805,11.637260048259392,0.017825151967608248,0.16364488025342144,11.631386406953675,7.530362367630005
276,0.011609334787788774,0.16525111799501427,11.63718701353396,0.017777372588439116,0.16363938566056802,11.631331334158057,7.402967929840088
277,0.011582867505317975,0.1652408390704356,11.637109074437666,0.017734442865962007,0.16363141770573345,11.631256629335406,7.688878297805786
278,0.011556181292549105,0.1652307767947158,11.63703159214877,0.01769074612462186,0.16362312674385965,11.631180945060242,7.291876316070557
279,0.011531486961291809,0.16521813318699732,11.636935549378636,0.017646496985004492,0.16361411353806873,11.63110030439321,7.567128658294678
280,0.01150780796768172,0.16520350645508797,11.636825713619356,0.017604391199427777,0.1636032987192467,11.631008245108971,7.4755754470825195
281,0.011482680237495917,0.16518999672518414,11.636724970528336,0.017558147397406944,0.16359531191493734,11.63093926365883,7.584730863571167
282,0.011457076382223676,0.1651771080067935,11.636628144439326,0.017515643479976258,0.1635836274546243,11.630839769030146,7.401659250259399
283,0.011433167756188824,0.16516395518068108,11.636529138315694,0.017470681644351477,0.16357545971564075,11.630772919046743,7.6196348667144775
284,0.011409481636981623,0.16514965858307198,11.636423281735286,0.017424671888046177,0.16356237199772797,11.630666348448795,7.6741111278533936
285,0.011385577006181999,0.1651345884491152,11.636311803524027,0.01738311462995539,0.16355199811941512,11.63057875595215,8.260965824127197
286,0.011361217308896577,0.16512007725408076,11.636202034879862,0.017339602122243173,0.1635382202728039,11.630468649236706,7.999454975128174
287,0.011336598652903521,0.16510529379144778,11.63609206764171,0.017294811360398774,0.16352768487801161,11.630380392754278,7.984524726867676
288,0.011313387477931404,0.16508983061524962,11.635975819311025,0.017250479076697377,0.1635146118898058,11.63027362931859,7.662125110626221
289,0.011288347206680361,0.16507500262434374,11.635863970976892,0.017210385716160213,0.16350203610959016,11.63016917098803,7.619983673095703
290,0.011264274693540214,0.16505990637607276,11.635748540249821,0.01717114157063835,0.1634884376651068,11.630057206647157,7.507335186004639
291,0.011240956921211482,0.16504505864524488,11.635634621994875,0.017132153644371102,0.16347719001345473,11.629962746555535,7.858651161193848
292,0.011219588811176176,0.1650310019832609,11.635526332535882,0.01709472877002446,0.16346686641461827,11.62987885914586,7.720699071884155
293,0.0111979395411075,0.165017842781876,11.635426028913109,0.017056290089177903,0.16345615518544357,11.629786957430987,7.601447105407715
294,0.011176550557283574,0.16500625340195876,11.635333003190459,0.017016407731291542,0.16344755931297208,11.629715757894907,7.514010667800903
295,0.011155703489838782,0.16499698020859851,11.635258622789113,0.016977480269727434,0.1634411369477656,11.629654787354557,7.56506609916687
296,0.011135722549111979,0.16498839605602103,11.63518761951286,0.016937657787993155,0.16343671058737097,11.629608118563386,7.403627872467041
297,0.011116641519045576,0.16498133727510322,11.635127311211331,0.016899674902788396,0.16343187523209293,11.629558341379818,7.586021900177002
298,0.011095991630682195,0.16497383578258562,11.635067498266118,0.016864556539633282,0.16342476064417705,11.629493961543707,7.524813175201416
299,0.011074716665628703,0.16496647799241193,11.635008956366246,0.016830490674969643,0.16342003938908206,11.629445807844652,7.612249851226807
300,0.011054032447161485,0.16496028301939036,11.634958653096797,0.016795666958346517,0.1634157157215206,11.6294004466317,7.583717107772827
301,0.011033421642624512,0.16495239653562038,11.634896189808272,0.01675966334321355,0.163409490044907,11.629337131347018,7.645183801651001
302,0.011013117436980205,0.16494363456396735,11.6348286118553,0.016723160209747633,0.16340494897801938,11.629288537325744,7.633925199508667
303,0.010991567775448631,0.1649352159780572,11.634765380304026,0.016688745747161924,0.16339781469065554,11.629226995022355,7.285089492797852
304,0.010973073065019478,0.1649237614047915,11.634680570357027,0.016652555432188458,0.1633907528772381,11.629164940147316,7.513651609420776
305,0.010951252133468448,0.16491337529831462,11.634605185329805,0.016612728590759192,0.1633818397489995,11.629094727597193,7.578134536743164
306,0.010932742452050073,0.1649024332610935,11.634526732319406,0.016575429599623707,0.16337396328426593,11.629034233886582,7.612542152404785
307,0.010912092155707806,0.1648917149556037,11.634449084479007,0.016541080817972946,0.16336606370121348,11.62896877370151,7.6542181968688965
308,0.010894975519885565,0.16488216974499378,11.634376222712309,0.016504583139205633,0.16335975070876532,11.628918264100804,7.599647045135498
309,0.010876982771891638,0.1648731881284941,11.634309376782111,0.016472940043022653,0.16335562810139584,11.628874489194198,7.43481183052063
310,0.010859645205586603,0.16486574503034032,11.634250161605069,0.016439345417833755,0.16335059280269668,11.628820467694421,7.570772409439087
311,0.010842602535757508,0.16485946923166608,11.634197381480586,0.0164055617466826,0.16335122295985,11.628810704991476,7.3161301612854
312,0.010822460545688603,0.1648538207676909,11.634154646790604,0.016368460683000123,0.16334341045703513,11.628742114925169,7.661248683929443
313,0.010804174375483266,0.16484341710734166,11.634073708080255,0.016331494668178913,0.163337547177324,11.6286825096403,7.350656032562256
314,0.010784814046446673,0.16483547384068,11.634010602157332,0.01629531585417805,0.163330233094488,11.628620372732463,7.498927593231201
315,0.010764934114678186,0.16482408472514234,11.633925600371452,0.016259184853855156,0.1633216125538512,11.628540298329808,7.508674621582031
316,0.010745359018298298,0.1648122043480329,11.633834561584031,0.016222691800020925,0.16331181893826088,11.628461469852203,7.571036338806152
317,0.010723708501582465,0.16479963062096384,11.633742888216966,0.016188670185872403,0.1633007206024877,11.628372371248032,7.353814125061035
318,0.010702937141654364,0.16478668531221705,11.633647111243587,0.016154074426921457,0.16329008447333304,11.628288499146212,7.602901458740234
319,0.01068199497197654,0.16477213088052897,11.633540780849051,0.01611779212747826,0.16327836651787125,11.628195374261358,7.559303522109985
320,0.010661279267321019,0.16475820844415784,11.633438321550686,0.01607850116084923,0.16326735048893512,11.628110204501592,7.448201894760132
321,0.010640061200799794,0.16474356822230776,11.63333165299814,0.016042746217350086,0.16325406481189328,11.628004467612257,7.63531494140625
322,0.01061913734719701,0.16472905643373995,11.633225298125302,0.016005529211713127,0.1632426177703144,11.627918339798782,7.668757200241089
323,0.010599488518186385,0.1647143513106976,11.633119107473743,0.015973604903099008,0.16322898070408945,11.6278160496762,7.507713556289673
324,0.010579176179666075,0.1646986225734093,11.63300609088238,0.01594016002752431,0.1632174712790786,11.627728456599952,7.534614324569702
325,0.010558809490285355,0.16468277295575387,11.632891689985223,0.015908362732066982,0.1632026861222475,11.627615352977411,7.676858186721802
326,0.010538724660060794,0.1646669367704594,11.632776809632572,0.015871517530580644,0.1631905534125479,11.62752286402527,7.798522472381592
327,0.010517806300815566,0.1646520743736251,11.632669118355617,0.015836872506347147,0.1631776389062886,11.627423910820262,7.638478517532349
328,0.010498660409111306,0.16463616233018397,11.632553503248424,0.01579756269896375,0.16316491974612704,11.627327088770482,7.584096670150757
329,0.010479948960297485,0.16461966030747252,11.632433325597779,0.01576227834126541,0.1631498079367125,11.627212325984459,7.713500261306763
330,0.010459869249099822,0.16460402198905696,11.632321048987029,0.015725532231580464,0.16313766413073247,11.627123970368027,7.449220657348633
331,0.010440919636559578,0.16458800078260893,11.632206826627792,0.015691498549748703,0.16312251669533542,11.627011277655336,7.6264848709106445
332,0.01042090342386339,0.16457230513346602,11.632095151700804,0.015656035136419222,0.16310950607746885,11.626917289878042,7.657339811325073
333,0.010402555256077623,0.16455601689596552,11.631978753076854,0.015622433404144036,0.16309439754375446,11.626804251570608,7.52072286605835
334,0.010382852973496988,0.16454043244502778,11.631867443079637,0.015588649164806201,0.16308084140832368,11.626704645338569,7.5489301681518555
335,0.010363389998921496,0.16452417819399343,11.631752084349317,0.015556185426673223,0.16306577323249766,11.626594234451032,7.550237655639648
336,0.010343862153471448,0.16450769352723876,11.631632678092469,0.015525434553236163,0.16305168148823643,11.62648598069237,7.576086759567261
337,0.010325535325142469,0.16449064916054132,11.631509122147323,0.01549151413582843,0.16303753763204137,11.626380950252683,7.349351644515991
338,0.010306916939906572,0.164473916244305,11.631388424384912,0.015457576789030028,0.16302313190304263,11.626271617483113,7.458502531051636
339,0.010288312547678076,0.16445800736612157,11.631272610770955,0.015427402578560019,0.16301000792384318,11.626166766691739,7.597859621047974
340,0.010269950096513698,0.16444290916360865,11.631160444589998,0.0153952824718812,0.16299631866541786,11.626057642156436,7.489322185516357
341,0.010250610755996219,0.1644281978354329,11.63105080126939,0.015362162775625972,0.1629834904873477,11.625951511959693,7.598902463912964
342,0.010234643130661825,0.16441313574655517,11.63093731268572,0.015329411963336594,0.16297129164947477,11.625853169160857,7.7212073802948
343,0.010217454124894915,0.16439846418247392,11.630829516899865,0.01530018151043393,0.1629571754642359,11.62573938068964,7.587275266647339
344,0.010200389316762743,0.1643840905268544,11.630721549377883,0.015273401037205108,0.16294618008410208,11.6256491079391,7.619555711746216
345,0.010182963790141044,0.16437208339444487,11.630631187426678,0.015247862942133978,0.16293460690221306,11.625555870498443,7.456040859222412
346,0.010167984579263305,0.16436029056710122,11.630541562789052,0.015225752506892565,0.1629288288570366,11.625504631527592,7.613802194595337
347,0.010152130746474973,0.16435174134922567,11.630474445325914,0.015197420404442708,0.16291864970559886,11.625420521153254,7.4265947341918945
348,0.010135515719309608,0.16434091838642592,11.63039199404637,0.015168437981431148,0.1629109725574093,11.625349443409766,7.490675687789917
349,0.010119098016920444,0.16432957887755992,11.630304115663396,0.015139272635912773,0.1629004860124604,11.625266468627412,7.642874479293823
350,0.010101815522663163,0.16431671675086207,11.630207429280354,0.015107108834501995,0.1628897859910867,11.62517707477917,7.560950517654419
351,0.010084361249263155,0.16430252498128095,11.630100144672785,0.015077745411192877,0.16287698032663955,11.625076556508333,7.759131908416748
352,0.010065494641435855,0.16428824301538325,11.629994303108463,0.015048263963958457,0.16286449937519343,11.624979103646009,7.685458660125732
353,0.010047409346466123,0.16427353210493678,11.62988591672941,0.015017332166180064,0.16285120984987914,11.624874855972836,7.667529106140137
354,0.010029592578768792,0.16425905996611745,11.629776758348422,0.01498975293662038,0.16283871619194437,11.624774502311913,7.680952072143555
355,0.010012099578720103,0.1642446649521561,11.629668325773425,0.014956517515658728,0.16282599009334975,11.62467391274193,7.5093159675598145
356,0.00999462967099023,0.16423055484055837,11.629562457104893,0.014924993021251972,0.16281362745503739,11.62457326191561,7.688321352005005
357,0.009976948474450074,0.16421733161678315,11.629461071092761,0.014898202909232104,0.16280204849993582,11.624478487073548,7.693318128585815
358,0.009959427458317942,0.16420475174541393,11.629364304065998,0.014871004149658303,0.1627908725009588,11.624388862830731,7.528765678405762
359,0.009943449949192494,0.16419343101329123,11.629277275679318,0.014845023625529129,0.16278112870088024,11.624308920111897,7.582156658172607
360,0.009929194185468873,0.16418519472719156,11.62920993519418,0.0148195414230077,0.16277315785562763,11.62424300897002,7.669583082199097
361,0.009915748628406154,0.16417777989592577,11.6291491874514,0.014795823320577566,0.16277157596153696,11.624218053824963,7.66116189956665
362,0.009904795605174732,0.16417789837559027,11.62914030690951,0.014772044690274409,0.16277126111333434,11.624206123610717,7.647717714309692
363,0.009892256611306464,0.1641729848379402,11.629097063387428,0.01474934307340092,0.16277096896893464,11.624188558338233,7.460485935211182
364,0.009879719364992415,0.16417373841500799,11.629089944790568,0.014726068753819849,0.16277656477171712,11.624217253941291,7.608285427093506
365,0.009867577198977871,0.16417297348123525,11.629079424627294,0.014698632048491679,0.1627803139267943,11.624226856350464,7.622339248657227
366,0.009854668310069273,0.16417268878469593,11.62906811603576,0.014672996997241063,0.16278085852448063,11.624219625314797,7.487116098403931
367,0.009840821295913467,0.16417143501282422,11.6290560545071,0.014648712283761195,0.16278274455134292,11.624224252679554,7.542382001876831
368,0.009827033039812291,0.16416927414988727,11.629037490069576,0.014621435417959348,0.16278097922490414,11.624207562137508,7.447070598602295
369,0.00981346389429642,0.1641650747853727,11.629007001972743,0.014599637566425737,0.16277940417487344,11.62419136758802,7.584770679473877
370,0.009798072986416618,0.1641603706230469,11.628972897458004,0.01457367271404595,0.16277522202718478,11.624155418292906,7.378921270370483
371,0.00978231996824441,0.16415388864703823,11.628926113273755,0.014549739116607015,0.16277100011081985,11.62411758251794,7.530027627944946
372,0.009766639756615148,0.1641459686816682,11.62886907382108,0.014523046209548815,0.1627637757933386,11.624058975385672,7.503512620925903
373,0.00975099185019473,0.1641365364046742,11.628800183916361,0.014498103777722508,0.16275653845939073,11.623999151461836,7.289201498031616
374,0.009734325164921273,0.16412694528780553,11.628730382171332,0.014471240801665182,0.16274697158990944,11.623924914876069,7.570488929748535
375,0.009718676408131906,0.16411535322085308,11.628646550326877,0.014441495259602869,0.16273753092866972,11.623849866924873,7.283440828323364
376,0.009702299399649268,0.1641042216656038,11.628565451693028,0.0144176464852097,0.16272711166229323,11.623768696471394,7.530361652374268
377,0.009685712177915756,0.16409333252659278,11.628485510449757,0.014391139383226356,0.16271815283530774,11.623699499608128,7.439654588699341
378,0.009671107463665658,0.164082345083892,11.628403549065384,0.014362140852078162,0.16270877750247317,11.62362430622052,7.476768970489502
379,0.009655101903545219,0.1640712874947126,11.628322119812081,0.014335776410476862,0.16270000297235754,11.623552796136687,7.497950553894043
380,0.00963905615590468,0.16406151393868243,11.628248281144256,0.01431120883619957,0.1626928661998951,11.62349409463874,7.511687994003296
381,0.00962471134741196,0.16405135764991374,11.628170347172023,0.0142858649489135,0.16268507544634836,11.62342905764989,7.983495473861694
382,0.009609504107336018,0.16404297514668273,11.628105620688789,0.014260481363929272,0.16268007438816057,11.62338561435248,7.807402610778809
383,0.00959533820264332,0.16403452833166907,11.628040993106442,0.014236763738663446,0.16267493222887672,11.62333897482662,7.740774869918823
384,0.009581648297952822,0.16402741633090187,11.627983835036,0.014211249043882802,0.1626705763769817,11.62329878093619,7.637289762496948
385,0.009568904904920118,0.16402195645051426,11.627939912099684,0.014186946264827693,0.16266992513657755,11.623286343859395,7.455782651901245
386,0.009556250027973336,0.16401858695818386,11.627910308201008,0.014163528011477456,0.16266879733797532,11.623270923778023,7.45960807800293
387,0.009543945292717338,0.1640164183741375,11.627889510759019,0.014139011050715597,0.16267043401482592,11.623270876675901,7.610110759735107
388,0.00953080034713427,0.16401451745011586,11.62787147895577,0.014115102191114387,0.1626698620296185,11.623257500050562,7.644108533859253
389,0.009516259267717646,0.1640122460057602,11.627851853456473,0.0140928925546315,0.16266877699898472,11.623238050260683,7.1756157875061035
390,0.009502151963377937,0.16400867578134407,11.627822710292632,0.014068392301217111,0.1626653952094226,11.623204370423082,7.605828046798706
391,0.009488766873956696,0.16400329863757665,11.627783565786828,0.01404571215847542,0.1626620134990512,11.623174910156216,7.516691207885742
392,0.00947529433164195,0.16399830912366306,11.627746285197416,0.014021971409860487,0.16265923785242734,11.62314564487267,7.522260665893555
393,0.009461916362561834,0.1639916472791429,11.627697815651066,0.013997312499890587,0.1626535226267135,11.62309858431123,7.543592691421509
394,0.009447478444577594,0.16398438968291507,11.627644437030419,0.013973709427930824,0.1626475614387703,11.623045745289822,7.461338758468628
395,0.009432826498222068,0.16397744964817404,11.627591672057676,0.013950363484021578,0.16264225166672544,11.623001583261791,7.413952589035034
396,0.009418602694164608,0.16396954068667124,11.627533527121667,0.013924727221494213,0.16263578758259464,11.622946931420394,7.443834066390991
397,0.009403413175502263,0.16396172398394007,11.627475801062722,0.013900372974927737,0.1626292499840493,11.622898219951322,7.293635845184326
398,0.009387828964617302,0.163953378590176,11.627416819903118,0.0138759544147319,0.1626220144375704,11.622840640423997,7.4734580516815186
399,0.009372790598065948,0.1639445217185069,11.627352219483075,0.01385310658237391,0.16261393093565774,11.622777755017653,7.505707263946533
400,0.00935800384316178,0.1639351053870569,11.627283991628222,0.01383101635358551,0.16260520721362412,11.622709562128245,7.589411973953247
401,0.00934220777881808,0.16392588059332244,11.627216831407045,0.013807323102749989,0.16259734066360762,11.622648150276046,7.490224599838257
402,0.009327594178891944,0.16391605315007945,11.627144854130696,0.013780986087347045,0.16258845841895414,11.622579829501982,7.545776844024658
403,0.009313264670765086,0.16390619144671248,11.627072877939124,0.01375743127584512,0.16258028046073175,11.622516463632758,7.62963080406189
404,0.009298614700241828,0.16389667525741758,11.62700242552951,0.013732380420640185,0.16257169278393896,11.622448472049626,7.364832401275635
405,0.009284523521104125,0.16388742124790845,11.626932386704429,0.013709246296138749,0.16256395303774912,11.62238691610386,7.53221321105957
406,0.009270977179535619,0.16387817504772184,11.62686386403322,0.013686425046327139,0.1625555165702595,11.622321405594416,7.527229070663452
407,0.009257285322545479,0.16386935877730183,11.626797355617486,0.013662376080556248,0.16254902030770915,11.622267257003669,7.499109268188477
408,0.009243618927425274,0.163860821989677,11.626732414714128,0.01364023004676782,0.16254135280674917,11.622206800974205,7.4699547290802
409,0.00923022756884842,0.16385234211547745,11.62666823753226,0.013617869018580978,0.162535666607968,11.622157012496853,7.5340211391448975
410,0.009217208861335492,0.16384480634834225,11.626610849297785,0.01359445842565296,0.16252945071445618,11.622106329881964,7.288544654846191
411,0.00920511545539384,0.1638379412990369,11.626557940591116,0.013576936020415544,0.16252525928629066,11.622071032871114,7.485527038574219
412,0.009192716668660313,0.16383264431765843,11.626517378319425,0.01355666548197815,0.16252155910391589,11.622038933837302,7.528589725494385
413,0.009180772192285094,0.16382890504658115,11.626488292618145,0.013536697661538184,0.16252021497103622,11.62202345335665,7.407315254211426
414,0.009170189862985845,0.1638262073286314,11.62646601744,0.013522701484360194,0.1625195521309967,11.62201282273378,7.5708253383636475
415,0.009160242615295047,0.16382421105375733,11.626450317592186,0.013507363490703205,0.16252259115269274,11.622026938180415,7.560114860534668
416,0.009151124091357231,0.16382272595565323,11.626437622003065,0.01348862041543414,0.1625238952546063,11.622021139293288,7.547415018081665
417,0.009140505197999176,0.16382219447166707,11.626429299777136,0.013469812200561652,0.16252654769112937,11.622024587070293,7.61581563949585
418,0.009128770924577792,0.1638207842244217,11.626415921956031,0.013452655403652418,0.16252353623762206,11.621997622937526,7.252370595932007
419,0.009116199954818632,0.1638161850904366,11.626381302512126,0.013429824947457328,0.16252108440401256,11.621968720838138,7.43936824798584
420,0.009102896475602694,0.16381135788222634,11.6263450923294,0.013410063313715389,0.1625166643943107,11.621934903338879,7.198755264282227
421,0.009090151513714546,0.16380450379467953,11.626295708867485,0.013388141124147086,0.16251181038364035,11.6218931617811,7.576267719268799
422,0.009076497611590203,0.1637978548521821,11.626246785489808,0.013368826971029426,0.1625057687242194,11.621847885120335,7.402315139770508
423,0.009062787020710577,0.16379032658246961,11.626193274053842,0.013349122714668404,0.16249859841913164,11.621792722972987,7.630641937255859
424,0.009050005824310958,0.16378192293336405,11.626132004915794,0.013327697359063818,0.16249136232146388,11.6217370454484,7.403698205947876
425,0.009036588054856427,0.16377326133938558,11.626070470149221,0.013305502690095955,0.16248476690787061,11.621687081688869,7.6199822425842285
426,0.009023454413789584,0.16376410190342275,11.626005581312025,0.013286336499607775,0.16247689339196755,11.621628324343417,7.239804744720459
427,0.009009941932344183,0.16375485946387483,11.625940649874844,0.013266995381060272,0.1624688382685021,11.621569777235525,7.7026097774505615
428,0.008997218846222553,0.16374535351320255,11.625873639774223,0.013248259345656651,0.1624612509697905,11.621514646907738,7.354450941085815
429,0.00898411417989277,0.1637357552452012,11.625805253644149,0.013226815428514557,0.16245288553253592,11.62145200172808,7.434628486633301
430,0.008970638887826768,0.16372669099523277,11.625739823299474,0.013205469889570241,0.16244582106018687,11.62139843704837,7.532564640045166
431,0.008957790364983077,0.1637178385689675,11.625676593647754,0.013184824540026202,0.16243949705061858,11.6213511459135,7.322957515716553
432,0.008944377171281907,0.16370939265378748,11.625617147350503,0.013165014410259749,0.16243227253909479,11.621294975682146,7.500300407409668
433,0.008931805772722621,0.1637011640390786,11.625557585670482,0.01314614940635702,0.16242688062710106,11.621253202223317,7.45659613609314
434,0.008919454399158677,0.163693720476878,11.625503394692842,0.013124000292020111,0.16242012711164602,11.62120004413415,7.235563516616821
435,0.008908518163028178,0.16368759105863404,11.625458307716881,0.013107042340026506,0.16241736992835515,11.621177409460058,7.664981126785278
436,0.008898045213762026,0.1636813512217577,11.625414204038487,0.013089625200596923,0.1624123401492463,11.621132307593482,7.628698825836182
437,0.008887067928951914,0.16367585468939516,11.625373198365908,0.013070418342672073,0.162410991031166,11.621122129101854,7.633347511291504
438,0.008876407649963395,0.1636722421219134,11.625347452439488,0.013053630844791586,0.16240883172919232,11.621093586303727,7.5486555099487305
439,0.008866774922713405,0.1636684823272456,11.625319494799218,0.013038305903991873,0.16240989950829415,11.621100088014053,7.372507572174072
440,0.008859674933582827,0.16366729338431157,11.625311454402073,0.013021832027218563,0.1624093372405562,11.621097055348487,7.631617546081543
441,0.008853307810139656,0.16366711898029204,11.625308860438569,0.013011695281472856,0.16240965140170613,11.621101160586143,7.6031458377838135
442,0.00884863748329855,0.16367152955109396,11.625333745830797,0.013000685410556458,0.16241803676417135,11.621151955320927,7.5551064014434814
443,0.00884319076359883,0.1636758925764984,11.62536016822549,0.012985709656344142,0.16242600142307523,11.621191443394965,7.536635398864746
444,0.008835369523044086,0.16367831191898027,11.62537062008221,0.012972094490819054,0.1624267293044187,11.621185082475447,7.4030280113220215
445,0.008825947448108953,0.16367650730810968,11.625354665620495,0.012952683310464895,0.16242463677299662,11.621164338069995,7.530336380004883
446,0.008815929474792594,0.16367228183579594,11.625322064654886,0.012931977188737844,0.1624209050816564,11.621134027869084,7.5138280391693115
447,0.008804717287328607,0.16366744810126635,11.625286659019785,0.012911435887172066,0.16241722307434084,11.621107008342271,7.339818239212036
